sede_id,sede,dane_ie_principal,institucion_principal,municipio_id,municipio,subregion,operador,link_linea_base,link_noviembre
10500200005504,C. E. R. FRANCISCO BETANCUR,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005505,C. E. R. GABRIEL ARANGO M,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005511,C. E. R. JORGE JARAMILLO HENAO,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005508,C. E. R. JOSE ANTONIO VILLEGAS,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005506,C. E. R. LA LOMA,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1Ve-Dai_eTsg4CGePLuUo0ZATtQCFdVTF/view?usp=sharing,
10500200005509,C. E. R. LA POLKA,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005503,C. E. R. LOS RASTROJOS,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1mkzy-B6HoAeKFCPA3DBKRMEyMSkGu1Cl/view?usp=sharing,
10500200005507,C. E. R. QUEBRADONA ABAJO,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1he_W6m5jq2s21c78W5yrntQK1wpHxmSP/view?usp=sharing,
10500200005513,C. E. R. RAFAELA GUTIERREZ DE JARAMILLO,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005515,E R JULIAN COCK ARANGO,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005518,ESCUELA DOCTOR DIONISIO ARANGO MEJÍA,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1c7Z6aWd_ayLPx_Is86eh1cHHgiuAr-Bi/view?usp=sharing,
10500200005501,I. E. MANUEL CANUTO RESTREPO,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200005502,I. E. PEDRO PABLO RAMIREZ,105002000055,I. E. MANUEL CANUTO RESTREPO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200061108,C. E. R. ANTONIO DUQUE JIMENEZ,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1b7osFnFyE5OoapdzvQjGodgaTqAsk-rw/view?usp=sharing,
20500200061103,C. E. R. ELIAS GUTIERREZ JIMENEZ,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1o37BAP5s4QSokNwdScK-odYFXOyVN4Ys/view?usp=sharing,
20500200061105,C. E. R. JESUSITA JIMENEZ,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200061106,C. E. R. LA PRIMAVERA,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200061102,C. E. R. MARIA RESTREPO DE RESTREPO,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1w7WXkztFeryleoWQ6fJgGxoSmSwwnbTF/view?usp=sharing,
20500200061107,C. E. R. MORROGORDO,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1v-PIHKg9YpqCvzc7Ykz1HUxQqqNXunde/view?usp=sharing,
20500200061104,C. E. R. RAFAEL NARANJO VILLEGAS,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1CN8pSBHNgPrONqOSI7UhieGHPtg2Iu5C/view?usp=sharing,
20500200061110,C. E. R. SAN JOSE,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200061111,C. E. R. SAN VICENTE,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200061109,C. E. R. SANTA ANA,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1dCQsKpYvu9ngVr7K7dkYrT-c1dz2GTWm/view?usp=sharing,
20500200061112,C.E.R. PEDRO PABLO BETANCUR,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200061101,I. E. R. ZOILA DUQUE BAENA,205002000611,I. E. R. ZOILA DUQUE BAENA,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1poZIQCS8bJtO8vILgbFoUF_aI5Bw6GJ_/view?usp=sharing,
10500200016103,C. E. R. CLODOMIRO RAMIREZ,105002000161,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200016108,C. E. R. DR EDUARDO PELAEZ,105002000161,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200016105,C. E. R. LA LABOR,105002000161,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1HZe8izPDjG8KDO4eHfaWUnCiagZGJIBc/view?usp=sharing,
10500200016107,C. E. R. SAN BARTOLOME,105002000161,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200016104,C. E. R. SAN TADEO,105002000161,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200016106,C. E. R. ZOILA GARCIA DE GUZMAN,105002000161,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/11iHpDBaGavVi4b2LZ2fmF3hFGb4r14md/view?usp=sharing,
10500200016101,I. E. ESCUELA NORMAL SUPERIOR DE ABEJORRAL,105002000161,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE ABEJORRAL,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/11Pqo5u7gFlQ_5l6a083w1vvvwiVYQsZ6/view?usp=sharing,
10500200004703,ALTAMIRA,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1ML3wvC_yD3F0HTCa0TZFZ0ooi0S7ePvm/view?usp=sharing,
10500200004710,CARLOS VILLEGAS,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004704,CAUNZAL,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004712,COLMENAS,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/14tbbX6WgH8W557qvK80kxcPPKu3H4B05/view?usp=sharing,
10500200004716,EL GRANADILLO,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004706,EL GUADUAL,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004702,FELIX GARCIA RAMIREZ,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004701,I. E. FUNDACION CELIA DUQUE DE DUQUE,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004705,JOSE DE LA CRUZ RESTREPO,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004718,JUAN DE J PELAEZ LONDOÑO,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004714,LA ESPERANZA,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1SIpGvqbvZneNdowc0tzrXVts2bjWHUX5/view?usp=sharing,
10500200004717,LA VICTORIA,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004715,PURIMA,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004707,RITA BOTERO,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1TOTuZ0CVo37qj4feK63QSBdM2PlXyzzN/view?usp=sharing,
10500200004709,SAN LUIS,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004713,SANTA CATALINA,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1hDQ5bZwk-jYWJ7DqfpuiIoO6Zt9XrLkF/view?usp=sharing,
10500200004708,SANTIAGO BETANCUR,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10500200004711,VILLA INES,105002000047,INSTITUCION EDUCATIVA FUNDACION CELIA DUQUE DE DUQUE,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077707,CALIFORNIA,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077703,EL VESUBIO,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077701,I. E. R. PANTANILLO,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/11mOCaVY8SBjFwrj1p71H0nF1Z2HZDFPl/view?usp=sharing,
20500200077706,INES GUZMAN,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077710,JOAQUINA DUQUE BAENA,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/13Y9Zewdm1o0ohGc7VaI8Rg4fxjQ99Tf6/view?usp=sharing,
20500200077702,JOAQUINA GUTIERREZ,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077708,LA SAMARIA,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077711,LUISA DUQUE DE ARANGO,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077704,MANUEL CANUTO RESTREPO,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077709,MARCIAL NARANJO,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077705,ROSA ARANGO DE RAMIREZ,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20500200077712,SAN BERNARDO,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/18AFCLqpNxDBnQWhjUotF_cUaRP_zlNJ7/view?usp=sharing,
20500200077713,SOTAYAC,205002000777,INSTITUCIÓN EDUCATIVA RURAL PANTANILLO,5002,ABEJORRAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10502100013914,CRUCES,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1jP3g-DPwSReCir7rLfVWcEM7kMxgtRvY/view?usp=sharing,
10502100013902,E U PROCESA DELGADO,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1QEddFAcjOsvpwwfBTkUIdd8eNgKXl_ix/view?usp=sharing,
10502100013912,EL CERRO,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10502100013904,EL POPO,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1aDgdENx6yhq6kFSsEZ6j4kfnKEe7FtLY/view?usp=sharing,
10502100013911,EL RESPALDO,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/19c1lJOq4Wkw8lxUq6umyJX0JPyzCL1JV/view?usp=sharing,
10502100013915,FLOR MARINA VARGAS VALENCIA LA PAVA,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1AmdgDzS3Off-LyzsjkDPmNDu2gwv6P0z/view?usp=sharing,
10502100013906,LA INMACULADA,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10502100013901,LICEO DE ALEJANDRIA,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10502100013905,PIEDRAS ABAJO,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1tPfuqr1aMKQTRnJcF66qkqhvwKgM4gwo/view?usp=sharing,
10502100013909,SAN JOSE,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10502100013908,SAN LORENZO,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10502100013907,SAN MIGUELITO,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1zB_08p1oG4q3dsY_GHPWomYKJc7TEuUB/view?usp=sharing,
10502100013903,TOCAIMA,105021000139,I. E. PROCESA DELGADO,5021,ALEJANDRIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/12IZRN5vAXPm-I8sTPonxowzUemMgPIBX/view?usp=sharing,
20505500028103,C. E. R. CONCEPCION CARDONA,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028124,C. E. R. EL CABUYO,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028125,C. E. R. EL DIAMANTE,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028109,C. E. R. EL FRESNITO,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028105,C. E. R. EL GUADUAL,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028122,C. E. R. EL PITAL,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028123,C. E. R. EL PLAN,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028120,C. E. R. EL RECREO,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028113,C. E. R. EZEQUIEL NARVAEZ,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028114,C. E. R. GUILLERMO VALENCIA TISNEZ,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028112,C. E. R. HELIODORO ZULUAGA GOMEZ,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028116,C. E. R. LA ARBOLEDA,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028121,C. E. R. LA PLATA,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028106,C. E. R. LA PRIMAVERA,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028119,C. E. R. LA QUIEBRA RIONEGRITO,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028102,C. E. R. MAURICIO BOTERO,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028115,C. E. R. PRESBITERO MARCO ANTONIO DUQUE,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028104,C. E. R. RANCHO LARGO,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028118,C. E. R. SAN AGUSTIN,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028111,C. E. R. SAN JULIAN,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028110,C. E. R. SAN LUIS,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028107,C. E. R. SAN PABLO,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028117,C. E. R. SANTA TERESA,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028108,C. E. R. SIMEON LOPEZ,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20505500028101,I. E. R. PRESBITERO MARIO ANGEL,205055000281,I. E. R. PRESBITERO MARIO ANGEL,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1CiqkASztZ6c5tAVTIrNBlnp-8Oc1Wupt/view?usp=sharing,
10505500002219,ANA DE LA SAGRADA FAMILIA,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002244,C. E. R. BUENAVISTA,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002234,C. E. R. BUENOS AIRES,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002242,C. E. R. CARLOS ARCILA,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002238,C. E. R. DIVINO NIÑO,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002240,C. E. R. EL BOSQUE,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002239,C. E. R. EL BUGIO,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002243,C. E. R. EL CAFE,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002231,C. E. R. EL ROSARIO,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002217,C. E. R. EL TESORO,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002235,C. E. R. LA MANUELA,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002236,C. E. R. LA REINA,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002213,C. E. R. MARIA AUXILIADORA,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1djeXmj4hCq7RirpADjLVisBxWIEbqfkO/view?usp=sharing,
10505500002233,C. E. R. MESONES,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002214,C. E. R. SAN ANDRES,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/13Qf0WVOzh0hUG9qsuj8k8pzuNO5iYJur/view?usp=sharing,
10505500002241,C. E. R. SANTA INES,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002204,C. E. R. TABANALES,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002237,C.E.R. EL PERU,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002232,C.E.R. GUADUALITO,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1Ds4b5pT826pXvzufaJENhSZYY6huF4SK/view?usp=sharing,
10505500002201,I. E. SANTA TERESA,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10505500002221,SEDE  ALTOS DE SAMANA ,105055000022,I. E. SANTA TERESA,5055,ARGELIA,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10514800030802,COLEGIO NOCTURNO EL CARMEN,105148000308,I. E. FRAY JULIO TOBON B.,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10514800030805,COMANDANTE IGNACIO GALLO,105148000308,I. E. FRAY JULIO TOBON B.,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1aFzsKwt_DBud8IBTHB2j5fLP7MZWNbIA/view?usp=sharing,
10514800030806,CRISTO REY,105148000308,I. E. FRAY JULIO TOBON B.,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1jQRlTLRGZeZRU93UvZciiChHlP7vWtHw/view?usp=sharing,
10514800030803,E U EL CARMEN,105148000308,I. E. FRAY JULIO TOBON B.,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/19y217z7rL6xXCSX28Jq0MTKgvTJYv1EH/view?usp=sharing,
10514800030801,I. E. FRAY JULIO TOBON,105148000308,I. E. FRAY JULIO TOBON B.,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
10514800030804,SAMARIA,105148000308,I. E. FRAY JULIO TOBON B.,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1uNsd0B3a1QroiUqTWJ6-Z4bC9u1yRB5z/view?usp=sharing,
20514800058206,C. E. R. EL CERRO,205148000582,I. E. SANTA MARIA,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1f-cLwspWxo7EUR8M7iYiGFQ6BNBZi24O/view?usp=sharing,
20514800058204,C. E. R. LA MILAGROSA,205148000582,I. E. SANTA MARIA,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,,
20514800058205,C. E. R. LA SONADORA,205148000582,I. E. SANTA MARIA,5148,CARMEN DE VIBORAL,Oriente,FRATERNIDAD MEDELLÍN CTA,https://drive.google.com/file/d/1_O3H7koaVMTy6IMSYGLIsCh9fNLcB6MO/view?usp=sharing,
